city,direction,arm,metric,value
Mumbai,downlink,bbr2 (measured),rtt,169.283
Mumbai,downlink,bbr2 (measured),rtt,169.695
Mumbai,downlink,bbr2 (measured),rtt,202.272
Mumbai,downlink,bbr2 (measured),rtt,170.009
Mumbai,downlink,bbr2 (measured),rtt,199.167
Mumbai,downlink,bbr2 (measured),rtt,178.809
Mumbai,downlink,bbr2 (measured),rtt,193.224
Mumbai,downlink,bbr2 (measured),rttvar,36.772925577299596
Mumbai,downlink,bbr2 (measured),rttvar,15.291793805950654
Mumbai,downlink,bbr2 (measured),rttvar,13.684504268543135
Mumbai,downlink,bbr2 (measured),rttvar,21.148721095976953
Mumbai,downlink,bbr2 (measured),rttvar,23.058534407804515
Mumbai,downlink,bbr2 (measured),rttvar,36.93736663528951
Mumbai,downlink,bbr2 (measured),rttvar,16.460955013920348
Mumbai,downlink,bbr2 (measured),rttvar,36.17761144532472
Mumbai,downlink,bbr2 (measured),rttvar,35.00150168878938
Mumbai,downlink,bbr2 (measured),rttvar,34.71062239221974
Mumbai,downlink,cubic (measured),throughput,14.324721673708197
Mumbai,downlink,cubic (measured),throughput,10.994294729188374
Mumbai,downlink,cubic (measured),throughput,18.400208196529984
Mumbai,downlink,cubic (measured),throughput,23.296949773754886
Mumbai,downlink,cubic (measured),throughput,17.507017544444263
Mumbai,downlink,cubic (measured),throughput,12.533840010690314
Mumbai,downlink,cubic (measured),throughput,16.05604892410304
Mumbai,downlink,cubic (measured),throughput,15.069866376050351
Mumbai,downlink,cubic (measured),throughput,11.792617142031611
Mumbai,downlink,cubic (measured),throughput,7.221474947717278
Mumbai,downlink,cubic (measured),retx,0.9867453739662378
Mumbai,downlink,cubic (measured),retx,0.6810464876920934
Mumbai,downlink,cubic (measured),retx,4.491682705912438
Mumbai,downlink,cubic (measured),retx,0.8968626799322447
Mumbai,downlink,cubic (measured),retx,1.3055731209902988
Mumbai,downlink,cubic (measured),retx,1.2459200904976373
Mumbai,downlink,cubic (measured),retx,3.747680384009094
Mumbai,downlink,cubic (measured),retx,0.6079655412787122
Mumbai,downlink,cubic (measured),retx,1.179381697784533
Mumbai,downlink,cubic (measured),retx,0.5215527782301638
Mumbai,downlink,cubic (measured),rtt,161.42
Mumbai,downlink,cubic (measured),rtt,164.703
Mumbai,downlink,cubic (measured),rtt,168.886
Mumbai,downlink,cubic (measured),rtt,163.996
Mumbai,downlink,cubic (measured),rtt,163.353
Mumbai,downlink,cubic (measured),rtt,160.606
Mumbai,downlink,cubic (measured),rtt,165.067
Mumbai,downlink,cubic (measured),rtt,164.449
Mumbai,downlink,cubic (measured),rtt,164.144
Mumbai,downlink,cubic (measured),rtt,164.031
Mumbai,downlink,cubic (measured),rttvar,4.256944654889531
Mumbai,downlink,cubic (measured),rttvar,5.1739092944442895
Mumbai,downlink,cubic (measured),rttvar,5.4175497080442
Mumbai,downlink,cubic (measured),rttvar,11.96122827824389
Mumbai,downlink,cubic (measured),rttvar,4.720356198703856
Mumbai,downlink,cubic (measured),rttvar,5.657307882803758
Mumbai,downlink,cubic (measured),rttvar,7.640541774872341
Mumbai,downlink,cubic (measured),rttvar,3.9913343522840616
Mumbai,downlink,cubic (measured),rttvar,8.30332101605583
Mumbai,downlink,cubic (measured),rttvar,3.5365909985269903
Mumbai,downlink,stock-sim,throughput,84.44389809811123
Mumbai,downlink,stock-sim,throughput,83.42952975318732
Mumbai,downlink,stock-sim,throughput,75.9310534839555
Mumbai,downlink,stock-sim,retx,111.4138094752444
Mumbai,downlink,stock-sim,retx,111.41502964019332
Mumbai,downlink,stock-sim,retx,111.41490220956227
Mumbai,downlink,stock-sim,rtt,156.64299
Mumbai,downlink,stock-sim,rtt,156.64299
Mumbai,downlink,stock-sim,rtt,156.64299
Mumbai,downlink,stock-sim,rttvar,3.5868407904290596
Mumbai,downlink,stock-sim,rttvar,2.9730461612706476
Mumbai,downlink,stock-sim,rttvar,2.5693883408078677
Mumbai,downlink,A2C-sim,throughput,81.66587263517323
Mumbai,downlink,A2C-sim,throughput,80.68106089193499
Mumbai,downlink,A2C-sim,throughput,79.96853307757776
Mumbai,downlink,A2C-sim,throughput,84.68303017329899
Mumbai,downlink,A2C-sim,throughput,84.44389809811123
Mumbai,downlink,A2C-sim,throughput,81.18194799381766
Mumbai,downlink,A2C-sim,throughput,80.34245584916813
Mumbai,downlink,A2C-sim,throughput,79.28402783422534
Mumbai,downlink,A2C-sim,throughput,84.20748495291404
Mumbai,downlink,A2C-sim,throughput,83.42952975318732
Mumbai,downlink,A2C-sim,throughput,75.13895629598876
Mumbai,downlink,A2C-sim,throughput,74.26800028712314
Mumbai,downlink,A2C-sim,throughput,74.26800028712314
Mumbai,downlink,A2C-sim,throughput,77.33412531651626
Mumbai,downlink,A2C-sim,throughput,75.9310534839555
Mumbai,downlink,A2C-sim,retx,111.41377831480905
Mumbai,downlink,A2C-sim,retx,111.41378323763841
Mumbai,downlink,A2C-sim,retx,111.41378323099151
Mumbai,downlink,A2C-sim,retx,111.41371480807783
Mumbai,downlink,A2C-sim,retx,111.4138094752444
Mumbai,downlink,A2C-sim,retx,111.41492136691222
Mumbai,downlink,A2C-sim,retx,111.41495628169665
Mumbai,downlink,A2C-sim,retx,111.41495455581774
Mumbai,downlink,A2C-sim,retx,111.41495199992426
Mumbai,downlink,A2C-sim,retx,111.41502964019332
Mumbai,downlink,A2C-sim,retx,111.4148815706167
Mumbai,downlink,A2C-sim,retx,111.41489737608647
Mumbai,downlink,A2C-sim,retx,111.41489737608647
Mumbai,downlink,A2C-sim,retx,111.41495422986061
Mumbai,downlink,A2C-sim,retx,111.41490220956227
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rtt,156.64299
Mumbai,downlink,A2C-sim,rttvar,1.9823047263809537
Mumbai,downlink,A2C-sim,rttvar,1.7692822557109051
Mumbai,downlink,A2C-sim,rttvar,1.7692822557109484
Mumbai,downlink,A2C-sim,rttvar,2.915415842505438
Mumbai,downlink,A2C-sim,rttvar,3.5868407904290596
Mumbai,downlink,A2C-sim,rttvar,1.5641541790635327
Mumbai,downlink,A2C-sim,rttvar,1.5426659162338534
Mumbai,downlink,A2C-sim,rttvar,1.5342689563011083
Mumbai,downlink,A2C-sim,rttvar,2.6052492540566528
Mumbai,downlink,A2C-sim,rttvar,2.9730461612706476
Mumbai,downlink,A2C-sim,rttvar,0.8833131310416092
Mumbai,downlink,A2C-sim,rttvar,0.7693488822810423
Mumbai,downlink,A2C-sim,rttvar,0.7693488822810423
Mumbai,downlink,A2C-sim,rttvar,2.135199997930378
Mumbai,downlink,A2C-sim,rttvar,2.5693883408078677
Mumbai,downlink,QA2C-sim,throughput,85.84880226496739
Mumbai,downlink,QA2C-sim,throughput,79.96853307757776
Mumbai,downlink,QA2C-sim,throughput,84.68303017329899
Mumbai,downlink,QA2C-sim,throughput,79.96853307757776
Mumbai,downlink,QA2C-sim,throughput,83.1564216640512
Mumbai,downlink,QA2C-sim,throughput,85.63747693689652
Mumbai,downlink,QA2C-sim,throughput,79.28402783422534
Mumbai,downlink,QA2C-sim,throughput,84.20748495291404
Mumbai,downlink,QA2C-sim,throughput,79.28402783422534
Mumbai,downlink,QA2C-sim,throughput,83.54687248294543
Mumbai,downlink,QA2C-sim,throughput,78.1451222652402
Mumbai,downlink,QA2C-sim,throughput,74.26800028712314
Mumbai,downlink,QA2C-sim,throughput,77.33412531651626
Mumbai,downlink,QA2C-sim,throughput,74.26800028712314
Mumbai,downlink,QA2C-sim,throughput,77.49550712522894
Mumbai,downlink,QA2C-sim,retx,111.4137096197808
Mumbai,downlink,QA2C-sim,retx,111.41378323099151
Mumbai,downlink,QA2C-sim,retx,111.41371480807783
Mumbai,downlink,QA2C-sim,retx,111.41378323099151
Mumbai,downlink,QA2C-sim,retx,111.4137174309683
Mumbai,downlink,QA2C-sim,retx,111.41509701814624
Mumbai,downlink,QA2C-sim,retx,111.41495455581774
Mumbai,downlink,QA2C-sim,retx,111.41495199992426
Mumbai,downlink,QA2C-sim,retx,111.41495455581774
Mumbai,downlink,QA2C-sim,retx,111.41496711857766
Mumbai,downlink,QA2C-sim,retx,111.41508859091176
Mumbai,downlink,QA2C-sim,retx,111.41489737608647
Mumbai,downlink,QA2C-sim,retx,111.41495422986061
Mumbai,downlink,QA2C-sim,retx,111.41489737608647
Mumbai,downlink,QA2C-sim,retx,111.41515606550978
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rtt,156.64299
Mumbai,downlink,QA2C-sim,rttvar,5.409825578507311
Mumbai,downlink,QA2C-sim,rttvar,1.7692822557109484
Mumbai,downlink,QA2C-sim,rttvar,2.915415842505438
Mumbai,downlink,QA2C-sim,rttvar,1.7692822557109484
Mumbai,downlink,QA2C-sim,rttvar,3.9684730572900726
Mumbai,downlink,QA2C-sim,rttvar,5.15809713623732
Mumbai,downlink,QA2C-sim,rttvar,1.5342689563011083
Mumbai,downlink,QA2C-sim,rttvar,2.6052492540566528
Mumbai,downlink,QA2C-sim,rttvar,1.5342689563011083
Mumbai,downlink,QA2C-sim,rttvar,3.8292886477951034
Mumbai,downlink,QA2C-sim,rttvar,5.347930986413314
Mumbai,downlink,QA2C-sim,rttvar,0.7693488822810423
Mumbai,downlink,QA2C-sim,rttvar,2.135199997930378
Mumbai,downlink,QA2C-sim,rttvar,0.7693488822810423
Mumbai,downlink,QA2C-sim,rttvar,4.004049531999004
Sydney,downlink,bbr (measured),throughput,235.5464860780416
Sydney,downlink,bbr (measured),throughput,246.96315907129122
Sydney,downlink,bbr (measured),throughput,247.21392716723653
Sydney,downlink,bbr (measured),throughput,233.9281299633034
Sydney,downlink,bbr (measured),throughput,243.9242787798548
Sydney,downlink,bbr (measured),throughput,236.5814181897521
Sydney,downlink,bbr (measured),throughput,244.15116273400406
Sydney,downlink,bbr (measured),throughput,248.50464135922775
Sydney,downlink,bbr (measured),throughput,256.7097510144366
Sydney,downlink,bbr (measured),throughput,236.1926344853307
Sydney,downlink,bbr (measured),retx,107.76454363194215
Sydney,downlink,bbr (measured),retx,114.79063526876887
Sydney,downlink,bbr (measured),retx,105.20620529565389
Sydney,downlink,bbr (measured),retx,98.76962763582632
Sydney,downlink,bbr (measured),retx,154.46889352472405
Sydney,downlink,bbr (measured),retx,137.13406415149308
Sydney,downlink,bbr (measured),retx,135.97184898536898
Sydney,downlink,bbr (measured),retx,141.51579975231812
Sydney,downlink,bbr (measured),retx,122.15205513803332
Sydney,downlink,bbr (measured),retx,127.32387677723135
Sydney,downlink,bbr (measured),rtt,43.3855
Sydney,downlink,bbr (measured),rtt,41.4615
Sydney,downlink,bbr (measured),rtt,40.812
Sydney,downlink,bbr (measured),rtt,43.309
Sydney,downlink,bbr (measured),rtt,40.861
Sydney,downlink,bbr (measured),rtt,40.5905
Sydney,downlink,bbr (measured),rtt,40.188
Sydney,downlink,bbr (measured),rtt,38.1515
Sydney,downlink,bbr (measured),rtt,39.394
Sydney,downlink,bbr (measured),rtt,38.450500000000005
Sydney,downlink,bbr (measured),rttvar,22.48009653011501
Sydney,downlink,bbr (measured),rttvar,12.083609598045978
Sydney,downlink,bbr (measured),rttvar,20.410572056244664
Sydney,downlink,bbr (measured),rttvar,19.46332139426933
Sydney,downlink,bbr (measured),rttvar,26.499365174750146
Sydney,downlink,bbr (measured),rttvar,22.98934287658426
Sydney,downlink,bbr (measured),rttvar,22.09036609651265
Sydney,downlink,bbr (measured),rttvar,21.441507569674293
Sydney,downlink,bbr (measured),rttvar,14.06089020673063
Sydney,downlink,bbr (measured),rttvar,14.535591074690505
Sydney,downlink,bbr2 (measured),throughput,217.8447830214161
Sydney,downlink,bbr2 (measured),throughput,206.99519629197565
Sydney,downlink,bbr2 (measured),throughput,269.0087436343328
Sydney,downlink,bbr2 (measured),throughput,194.01740590512782
Sydney,downlink,bbr2 (measured),throughput,212.07236454255184
Sydney,downlink,bbr2 (measured),throughput,255.05407688930893
Sydney,downlink,bbr2 (measured),throughput,238.69386145668
Sydney,downlink,bbr2 (measured),throughput,241.35772080227497
Sydney,downlink,bbr2 (measured),throughput,206.13575364061322
Sydney,downlink,bbr2 (measured),throughput,225.7659932049619
Sydney,downlink,bbr2 (measured),retx,20.976568087298112
Sydney,downlink,bbr2 (measured),retx,19.33740052862301
Sydney,downlink,bbr2 (measured),retx,23.493170571252037
Sydney,downlink,bbr2 (measured),retx,18.421490647359548
Sydney,downlink,bbr2 (measured),retx,27.510846111963584
Sydney,downlink,bbr2 (measured),retx,17.426499636093446
Sydney,downlink,bbr2 (measured),retx,18.41332455822977
Sydney,downlink,bbr2 (measured),retx,122.08640116148874
Sydney,downlink,bbr2 (measured),retx,17.335353748387586
Sydney,downlink,bbr2 (measured),retx,13.294442682666132
Sydney,downlink,bbr2 (measured),rtt,36.037
Sydney,downlink,bbr2 (measured),rtt,38.322
Sydney,downlink,bbr2 (measured),rtt,38.8815
Sydney,downlink,bbr2 (measured),rtt,38.513
Sydney,downlink,bbr2 (measured),rtt,37.413
Sydney,downlink,bbr2 (measured),rtt,41.232
Sydney,downlink,bbr2 (measured),rtt,40.417
Sydney,downlink,bbr2 (measured),rtt,41.5195
Sydney,downlink,bbr2 (measured),rtt,37.148
Sydney,downlink,bbr2 (measured),rtt,40.261
Sydney,downlink,bbr2 (measured),rttvar,6.339614390007393
Sydney,downlink,bbr2 (measured),rttvar,14.153808977691106
Sydney,downlink,bbr2 (measured),rttvar,10.936588639674419
Sydney,downlink,bbr2 (measured),rttvar,7.713476839217881
Sydney,downlink,bbr2 (measured),rttvar,6.816555111657898
Sydney,downlink,bbr2 (measured),rttvar,10.520359345170434
Sydney,downlink,bbr2 (measured),rttvar,8.16292765193891
Sydney,downlink,bbr2 (measured),rttvar,16.090922997578133
Sydney,downlink,bbr2 (measured),rttvar,7.73270948359231
Sydney,downlink,bbr2 (measured),rttvar,14.24877483428849
Sydney,downlink,cubic (measured),throughput,31.687751484174512
Sydney,downlink,cubic (measured),throughput,38.056929066007044
Sydney,downlink,cubic (measured),throughput,25.66198600853033
Sydney,downlink,cubic (measured),throughput,25.00104410261867
Sydney,downlink,cubic (measured),throughput,27.203380147266667
Sydney,downlink,cubic (measured),throughput,32.03018277205937
Sydney,downlink,cubic (measured),throughput,32.38662158544763
Sydney,downlink,cubic (measured),throughput,39.85574526277742
Sydney,downlink,cubic (measured),throughput,42.7292014184689
Sydney,downlink,cubic (measured),throughput,38.073567480270654
Sydney,downlink,cubic (measured),retx,2.000193434674425
Sydney,downlink,cubic (measured),retx,1.6976566418599703
Sydney,downlink,cubic (measured),retx,2.1903609621939792
Sydney,downlink,cubic (measured),retx,1.9799744655665847
Sydney,downlink,cubic (measured),retx,1.3333023591223145
Sydney,downlink,cubic (measured),retx,1.59322902653235
Sydney,downlink,cubic (measured),retx,1.860131959199745
Sydney,downlink,cubic (measured),retx,2.789998666774609
Sydney,downlink,cubic (measured),retx,3.0006474574025335
Sydney,downlink,cubic (measured),retx,1.0233057052727885
Sydney,downlink,cubic (measured),rtt,32.643
Sydney,downlink,cubic (measured),rtt,34.182
Sydney,downlink,cubic (measured),rtt,32.635
Sydney,downlink,cubic (measured),rtt,33.388999999999996
Sydney,downlink,cubic (measured),rtt,32.826499999999996
Sydney,downlink,cubic (measured),rtt,32.253
Sydney,downlink,cubic (measured),rtt,34.8445
Sydney,downlink,cubic (measured),rtt,34.697500000000005
Sydney,downlink,cubic (measured),rtt,33.475
Sydney,downlink,cubic (measured),rtt,34.687
Sydney,downlink,cubic (measured),rttvar,4.963737363116627
Sydney,downlink,cubic (measured),rttvar,4.774279609835825
Sydney,downlink,cubic (measured),rttvar,4.961828874029772
Sydney,downlink,cubic (measured),rttvar,6.418199478285687
Sydney,downlink,cubic (measured),rttvar,4.832465921120281
Sydney,downlink,cubic (measured),rttvar,3.6866635801614565
Sydney,downlink,cubic (measured),rttvar,5.252808354584134
Sydney,downlink,cubic (measured),rttvar,6.875166454505342
Sydney,downlink,cubic (measured),rttvar,4.770288376648616
Sydney,downlink,cubic (measured),rttvar,4.419820017522081
Sydney,downlink,stock-sim,throughput,247.3870158551128
Sydney,downlink,stock-sim,throughput,257.24678301849355
Sydney,downlink,stock-sim,throughput,238.18774884258622
Sydney,downlink,stock-sim,retx,125.12613488579062
Sydney,downlink,stock-sim,retx,125.12398982984367
Sydney,downlink,stock-sim,retx,124.77027445694083
Sydney,downlink,stock-sim,rtt,30.2
Sydney,downlink,stock-sim,rtt,30.2
Sydney,downlink,stock-sim,rtt,30.2
Sydney,downlink,stock-sim,rttvar,3.7338063994134183
Sydney,downlink,stock-sim,rttvar,3.8676138946429033
Sydney,downlink,stock-sim,rttvar,3.45353741944328
Sydney,downlink,A2C-sim,throughput,240.94227400871412
Sydney,downlink,A2C-sim,throughput,243.137618485418
Sydney,downlink,A2C-sim,throughput,231.10911691986962
Sydney,downlink,A2C-sim,throughput,245.23588961232448
Sydney,downlink,A2C-sim,throughput,247.3870158551128
Sydney,downlink,A2C-sim,throughput,250.3955390446121
Sydney,downlink,A2C-sim,throughput,248.56164614844243
Sydney,downlink,A2C-sim,throughput,235.31269806783823
Sydney,downlink,A2C-sim,throughput,251.19869342326442
Sydney,downlink,A2C-sim,throughput,257.24678301849355
Sydney,downlink,A2C-sim,throughput,232.87669607886107
Sydney,downlink,A2C-sim,throughput,234.52771122803827
Sydney,downlink,A2C-sim,throughput,223.4162130542468
Sydney,downlink,A2C-sim,throughput,235.4602718275327
Sydney,downlink,A2C-sim,throughput,238.18774884258622
Sydney,downlink,A2C-sim,retx,125.11629163585873
Sydney,downlink,A2C-sim,retx,125.1164448162621
Sydney,downlink,A2C-sim,retx,125.11628490702782
Sydney,downlink,A2C-sim,retx,125.11632579209855
Sydney,downlink,A2C-sim,retx,125.12613488579062
Sydney,downlink,A2C-sim,retx,125.1176180491248
Sydney,downlink,A2C-sim,retx,125.11767273615476
Sydney,downlink,A2C-sim,retx,125.11763057319227
Sydney,downlink,A2C-sim,retx,125.11761659632447
Sydney,downlink,A2C-sim,retx,125.12398982984367
Sydney,downlink,A2C-sim,retx,124.74320798060008
Sydney,downlink,A2C-sim,retx,124.74317536218076
Sydney,downlink,A2C-sim,retx,124.74266288862647
Sydney,downlink,A2C-sim,retx,124.74363235021335
Sydney,downlink,A2C-sim,retx,124.77027445694083
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rtt,30.2
Sydney,downlink,A2C-sim,rttvar,1.610855851866155
Sydney,downlink,A2C-sim,rttvar,1.6910994334526206
Sydney,downlink,A2C-sim,rttvar,1.5131731623241256
Sydney,downlink,A2C-sim,rttvar,1.6674150721673957
Sydney,downlink,A2C-sim,rttvar,3.7338063994134183
Sydney,downlink,A2C-sim,rttvar,1.6125746637348033
Sydney,downlink,A2C-sim,rttvar,1.6561037878692746
Sydney,downlink,A2C-sim,rttvar,1.4868838902931436
Sydney,downlink,A2C-sim,rttvar,1.6223410519283228
Sydney,downlink,A2C-sim,rttvar,3.8676138946429033
Sydney,downlink,A2C-sim,rttvar,1.4933261433056437
Sydney,downlink,A2C-sim,rttvar,1.6049288931080548
Sydney,downlink,A2C-sim,rttvar,1.425450399559949
Sydney,downlink,A2C-sim,rttvar,1.5168002106320642
Sydney,downlink,A2C-sim,rttvar,3.45353741944328
Sydney,downlink,QA2C-sim,throughput,247.80681479432067
Sydney,downlink,QA2C-sim,throughput,233.10077785718883
Sydney,downlink,QA2C-sim,throughput,245.23588961232448
Sydney,downlink,QA2C-sim,throughput,231.10911691986962
Sydney,downlink,QA2C-sim,throughput,245.14582690886203
Sydney,downlink,QA2C-sim,throughput,252.64869982865847
Sydney,downlink,QA2C-sim,throughput,237.24575430283824
Sydney,downlink,QA2C-sim,throughput,251.19869342326442
Sydney,downlink,QA2C-sim,throughput,235.31269806783823
Sydney,downlink,QA2C-sim,throughput,250.9925578513003
Sydney,downlink,QA2C-sim,throughput,237.00297379253703
Sydney,downlink,QA2C-sim,throughput,224.27618041605072
Sydney,downlink,QA2C-sim,throughput,235.4602718275327
Sydney,downlink,QA2C-sim,throughput,223.4162130542468
Sydney,downlink,QA2C-sim,throughput,237.32000847357318
Sydney,downlink,QA2C-sim,retx,125.12397631077036
Sydney,downlink,QA2C-sim,retx,125.11842197216897
Sydney,downlink,QA2C-sim,retx,125.11632579209855
Sydney,downlink,QA2C-sim,retx,125.11628490702782
Sydney,downlink,QA2C-sim,retx,125.1164551429419
Sydney,downlink,QA2C-sim,retx,125.11903809160327
Sydney,downlink,QA2C-sim,retx,125.11948581143312
Sydney,downlink,QA2C-sim,retx,125.11761659632447
Sydney,downlink,QA2C-sim,retx,125.11763057319227
Sydney,downlink,QA2C-sim,retx,125.11766019860475
Sydney,downlink,QA2C-sim,retx,124.76853188205035
Sydney,downlink,QA2C-sim,retx,124.76626704964407
Sydney,downlink,QA2C-sim,retx,124.74363235021335
Sydney,downlink,QA2C-sim,retx,124.74266288862647
Sydney,downlink,QA2C-sim,retx,124.74345450238745
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rtt,30.2
Sydney,downlink,QA2C-sim,rttvar,3.3302540007300454
Sydney,downlink,QA2C-sim,rttvar,2.120389450051645
Sydney,downlink,QA2C-sim,rttvar,1.6674150721673957
Sydney,downlink,QA2C-sim,rttvar,1.5131731623241256
Sydney,downlink,QA2C-sim,rttvar,1.757202416417944
Sydney,downlink,QA2C-sim,rttvar,2.7836316265882086
Sydney,downlink,QA2C-sim,rttvar,2.476691224336126
Sydney,downlink,QA2C-sim,rttvar,1.6223410519283228
Sydney,downlink,QA2C-sim,rttvar,1.4868838902931436
Sydney,downlink,QA2C-sim,rttvar,1.699195808250743
Sydney,downlink,QA2C-sim,rttvar,2.954100791983755
Sydney,downlink,QA2C-sim,rttvar,1.9531643371430683
Sydney,downlink,QA2C-sim,rttvar,1.5168002106320642
Sydney,downlink,QA2C-sim,rttvar,1.425450399559949
Sydney,downlink,QA2C-sim,rttvar,1.692941799482272
