city,direction,arm,metric,value
Mumbai,uplink,bbr2 (measured),rttvar,24.588427425396464
Mumbai,uplink,bbr2 (measured),rttvar,27.151099553176273
Mumbai,uplink,bbr2 (measured),rttvar,25.522588225154376
Mumbai,uplink,bbr2 (measured),rttvar,31.571442034055607
Mumbai,uplink,bbr2 (measured),rttvar,25.526902849479974
Mumbai,uplink,bbr2 (measured),rttvar,16.863326845376296
Mumbai,uplink,bbr2 (measured),rttvar,20.59738722638033
Mumbai,uplink,bbr (measured),throughput,25.760147657785275
Mumbai,uplink,bbr (measured),throughput,27.169223777327595
Mumbai,uplink,bbr (measured),throughput,14.599994450750334
Mumbai,uplink,bbr (measured),throughput,26.84277442917643
Mumbai,uplink,bbr (measured),throughput,15.480749857700495
Mumbai,uplink,bbr (measured),throughput,20.06602170843972
Mumbai,uplink,bbr (measured),throughput,23.432515265636805
Mumbai,uplink,bbr (measured),throughput,13.90420802886983
Mumbai,uplink,bbr (measured),throughput,24.747383650924245
Mumbai,uplink,bbr (measured),throughput,14.680063147442647
Mumbai,uplink,bbr (measured),retx,31.209621851225155
Mumbai,uplink,bbr (measured),retx,48.39049597548162
Mumbai,uplink,bbr (measured),retx,29.74979255229949
Mumbai,uplink,bbr (measured),retx,34.63750526473267
Mumbai,uplink,bbr (measured),retx,19.95322302639768
Mumbai,uplink,bbr (measured),retx,52.81575809628945
Mumbai,uplink,bbr (measured),retx,37.80333101477613
Mumbai,uplink,bbr (measured),retx,25.903161970780385
Mumbai,uplink,bbr (measured),retx,33.72097726933607
Mumbai,uplink,bbr (measured),retx,29.801420132685568
Mumbai,uplink,bbr (measured),rtt,169.941
Mumbai,uplink,bbr (measured),rtt,173.926
Mumbai,uplink,bbr (measured),rtt,167.2905
Mumbai,uplink,bbr (measured),rtt,170.019
Mumbai,uplink,bbr (measured),rtt,171.673
Mumbai,uplink,bbr (measured),rtt,170.99650000000003
Mumbai,uplink,bbr (measured),rtt,169.274
Mumbai,uplink,bbr (measured),rtt,167.904
Mumbai,uplink,bbr (measured),rtt,168.601
Mumbai,uplink,bbr (measured),rtt,169.8595
Mumbai,uplink,bbr (measured),rttvar,16.051998491464822
Mumbai,uplink,bbr (measured),rttvar,20.32075207171231
Mumbai,uplink,bbr (measured),rttvar,19.95209115157161
Mumbai,uplink,bbr (measured),rttvar,25.045658230009316
Mumbai,uplink,bbr (measured),rttvar,18.152340313156746
Mumbai,uplink,bbr (measured),rttvar,32.45783040474294
Mumbai,uplink,bbr (measured),rttvar,23.28392644470048
Mumbai,uplink,bbr (measured),rttvar,32.77957386198437
Mumbai,uplink,bbr (measured),rttvar,16.66122107327838
Mumbai,uplink,bbr (measured),rttvar,24.44307449699312
Mumbai,uplink,cubic (measured),throughput,8.164855979528495
Mumbai,uplink,cubic (measured),throughput,8.119439071919638
Mumbai,uplink,cubic (measured),throughput,6.738809536917846
Mumbai,uplink,cubic (measured),throughput,6.218011422460228
Mumbai,uplink,cubic (measured),throughput,6.672160724901318
Mumbai,uplink,cubic (measured),throughput,7.986563183032868
Mumbai,uplink,cubic (measured),throughput,5.522478086259144
Mumbai,uplink,cubic (measured),throughput,6.064261199511765
Mumbai,uplink,cubic (measured),throughput,6.04324992409462
Mumbai,uplink,cubic (measured),throughput,6.281031697074036
Mumbai,uplink,cubic (measured),retx,0.5233247153069158
Mumbai,uplink,cubic (measured),retx,0.6766548743955251
Mumbai,uplink,cubic (measured),retx,0.7632806036966442
Mumbai,uplink,cubic (measured),retx,0.6133094747660648
Mumbai,uplink,cubic (measured),retx,0.6066659702406062
Mumbai,uplink,cubic (measured),retx,0.6333570223934704
Mumbai,uplink,cubic (measured),retx,0.46994563479225265
Mumbai,uplink,cubic (measured),retx,0.41999129517039857
Mumbai,uplink,cubic (measured),retx,0.49667253171871795
Mumbai,uplink,cubic (measured),retx,0.686649122134862
Mumbai,uplink,cubic (measured),rtt,172.921
Mumbai,uplink,cubic (measured),rtt,168.411
Mumbai,uplink,cubic (measured),rtt,169.856
Mumbai,uplink,cubic (measured),rtt,168.39749999999998
Mumbai,uplink,cubic (measured),rtt,168.426
Mumbai,uplink,cubic (measured),rtt,169.89
Mumbai,uplink,cubic (measured),rtt,166.5775
Mumbai,uplink,cubic (measured),rtt,169.91
Mumbai,uplink,cubic (measured),rtt,169.029
Mumbai,uplink,cubic (measured),rtt,169.632
Mumbai,uplink,cubic (measured),rttvar,4.150666427694341
Mumbai,uplink,cubic (measured),rttvar,3.913148162085526
Mumbai,uplink,cubic (measured),rttvar,6.071171117187085
Mumbai,uplink,cubic (measured),rttvar,3.9445366588048776
Mumbai,uplink,cubic (measured),rttvar,7.80302916399565
Mumbai,uplink,cubic (measured),rttvar,4.954114033419318
Mumbai,uplink,cubic (measured),rttvar,4.454355676906468
Mumbai,uplink,cubic (measured),rttvar,6.90007772778362
Mumbai,uplink,cubic (measured),rttvar,4.00077789755387
Mumbai,uplink,cubic (measured),rttvar,3.91891687190337
Mumbai,uplink,stock-sim,throughput,14.493579640794987
Mumbai,uplink,stock-sim,throughput,15.49476297681435
Mumbai,uplink,stock-sim,throughput,19.85393578762041
Mumbai,uplink,stock-sim,retx,32.56709934071037
Mumbai,uplink,stock-sim,retx,32.558102515514165
Mumbai,uplink,stock-sim,retx,32.57068441964204
Mumbai,uplink,stock-sim,rtt,160.36883
Mumbai,uplink,stock-sim,rtt,160.36883
Mumbai,uplink,stock-sim,rtt,160.36883
Mumbai,uplink,stock-sim,rttvar,3.5992307996691704
Mumbai,uplink,stock-sim,rttvar,4.073132426637828
Mumbai,uplink,stock-sim,rttvar,6.294515721262131
Mumbai,uplink,A2C-sim,throughput,14.39077783432493
Mumbai,uplink,A2C-sim,throughput,14.362589380704316
Mumbai,uplink,A2C-sim,throughput,14.352937273411854
Mumbai,uplink,A2C-sim,throughput,14.731211670531772
Mumbai,uplink,A2C-sim,throughput,14.493579640794987
Mumbai,uplink,A2C-sim,throughput,15.238878061941522
Mumbai,uplink,A2C-sim,throughput,14.929047427527847
Mumbai,uplink,A2C-sim,throughput,14.645522566821919
Mumbai,uplink,A2C-sim,throughput,15.47913971223575
Mumbai,uplink,A2C-sim,throughput,15.49476297681435
Mumbai,uplink,A2C-sim,throughput,19.18729107274127
Mumbai,uplink,A2C-sim,throughput,18.719842141842683
Mumbai,uplink,A2C-sim,throughput,18.594796284535224
Mumbai,uplink,A2C-sim,throughput,19.65613029098534
Mumbai,uplink,A2C-sim,throughput,19.85393578762041
Mumbai,uplink,A2C-sim,retx,32.56706509375119
Mumbai,uplink,A2C-sim,retx,32.567025327762096
Mumbai,uplink,A2C-sim,retx,32.56702301745464
Mumbai,uplink,A2C-sim,retx,32.56717281026634
Mumbai,uplink,A2C-sim,retx,32.56709934071037
Mumbai,uplink,A2C-sim,retx,32.55782067916404
Mumbai,uplink,A2C-sim,retx,32.557858523366654
Mumbai,uplink,A2C-sim,retx,32.557858755076964
Mumbai,uplink,A2C-sim,retx,32.558080245340584
Mumbai,uplink,A2C-sim,retx,32.558102515514165
Mumbai,uplink,A2C-sim,retx,32.56964819757163
Mumbai,uplink,A2C-sim,retx,32.569653023094155
Mumbai,uplink,A2C-sim,retx,32.56964147900263
Mumbai,uplink,A2C-sim,retx,32.57033322090205
Mumbai,uplink,A2C-sim,retx,32.57068441964204
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rtt,160.36883
Mumbai,uplink,A2C-sim,rttvar,2.6498799711117376
Mumbai,uplink,A2C-sim,rttvar,2.492251347045265
Mumbai,uplink,A2C-sim,rttvar,2.405627068139749
Mumbai,uplink,A2C-sim,rttvar,3.8938753259131684
Mumbai,uplink,A2C-sim,rttvar,3.5992307996691704
Mumbai,uplink,A2C-sim,rttvar,2.5468226634080966
Mumbai,uplink,A2C-sim,rttvar,2.324865485133751
Mumbai,uplink,A2C-sim,rttvar,2.3440952425814396
Mumbai,uplink,A2C-sim,rttvar,3.738217108561674
Mumbai,uplink,A2C-sim,rttvar,4.073132426637828
Mumbai,uplink,A2C-sim,rttvar,4.917220823591775
Mumbai,uplink,A2C-sim,rttvar,4.638587258442671
Mumbai,uplink,A2C-sim,rttvar,4.6191022812086775
Mumbai,uplink,A2C-sim,rttvar,5.770487628360237
Mumbai,uplink,A2C-sim,rttvar,6.294515721262131
Mumbai,uplink,QA2C-sim,throughput,14.883407475775341
Mumbai,uplink,QA2C-sim,throughput,14.352937274043605
Mumbai,uplink,QA2C-sim,throughput,14.731211670531772
Mumbai,uplink,QA2C-sim,throughput,14.352937273411854
Mumbai,uplink,QA2C-sim,throughput,14.732029594320542
Mumbai,uplink,QA2C-sim,throughput,15.739645498032942
Mumbai,uplink,QA2C-sim,throughput,14.645522566821919
Mumbai,uplink,QA2C-sim,throughput,15.47913971223575
Mumbai,uplink,QA2C-sim,throughput,14.645522566821919
Mumbai,uplink,QA2C-sim,throughput,15.410825571646548
Mumbai,uplink,QA2C-sim,throughput,19.977593795620816
Mumbai,uplink,QA2C-sim,throughput,18.611572467873582
Mumbai,uplink,QA2C-sim,throughput,19.65613029098534
Mumbai,uplink,QA2C-sim,throughput,18.594796284535224
Mumbai,uplink,QA2C-sim,throughput,19.11814878607717
Mumbai,uplink,QA2C-sim,retx,32.56727114859496
Mumbai,uplink,QA2C-sim,retx,32.56702855125072
Mumbai,uplink,QA2C-sim,retx,32.56717281026634
Mumbai,uplink,QA2C-sim,retx,32.56702301745464
Mumbai,uplink,QA2C-sim,retx,32.56714694853208
Mumbai,uplink,QA2C-sim,retx,32.558279064931504
Mumbai,uplink,QA2C-sim,retx,32.557858755076964
Mumbai,uplink,QA2C-sim,retx,32.558080245340584
Mumbai,uplink,QA2C-sim,retx,32.557858755076964
Mumbai,uplink,QA2C-sim,retx,32.558138671346995
Mumbai,uplink,QA2C-sim,retx,32.57056702693055
Mumbai,uplink,QA2C-sim,retx,32.56974423243614
Mumbai,uplink,QA2C-sim,retx,32.57033322090205
Mumbai,uplink,QA2C-sim,retx,32.56964147900263
Mumbai,uplink,QA2C-sim,retx,32.56985775470471
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rtt,160.36883
Mumbai,uplink,QA2C-sim,rttvar,5.529798207933508
Mumbai,uplink,QA2C-sim,rttvar,2.4154465637118108
Mumbai,uplink,QA2C-sim,rttvar,3.8938753259131684
Mumbai,uplink,QA2C-sim,rttvar,2.405627068139749
Mumbai,uplink,QA2C-sim,rttvar,4.503018570848446
Mumbai,uplink,QA2C-sim,rttvar,5.098020859881476
Mumbai,uplink,QA2C-sim,rttvar,2.3440952425814396
Mumbai,uplink,QA2C-sim,rttvar,3.738217108561674
Mumbai,uplink,QA2C-sim,rttvar,2.3440952425814396
Mumbai,uplink,QA2C-sim,rttvar,4.35424349230623
Mumbai,uplink,QA2C-sim,rttvar,6.276576864750647
Mumbai,uplink,QA2C-sim,rttvar,4.680782951142733
Mumbai,uplink,QA2C-sim,rttvar,5.770487628360237
Mumbai,uplink,QA2C-sim,rttvar,4.6191022812086775
Mumbai,uplink,QA2C-sim,rttvar,5.5459846479932216
Sydney,uplink,bbr2 (measured),throughput,15.55999211264864
Sydney,uplink,bbr2 (measured),throughput,11.819376040298136
Sydney,uplink,bbr2 (measured),throughput,14.007255859567135
Sydney,uplink,bbr2 (measured),throughput,14.636966046633459
Sydney,uplink,bbr2 (measured),throughput,10.357412456388667
Sydney,uplink,bbr2 (measured),throughput,13.16271398474289
Sydney,uplink,bbr2 (measured),throughput,15.816611340743808
Sydney,uplink,bbr2 (measured),throughput,10.63968181004519
Sydney,uplink,bbr2 (measured),throughput,11.609378577769588
Sydney,uplink,bbr2 (measured),throughput,9.554276950194454
Sydney,uplink,bbr2 (measured),retx,4.486546429039542
Sydney,uplink,bbr2 (measured),retx,3.6566024660001086
Sydney,uplink,bbr2 (measured),retx,3.1299753369547174
Sydney,uplink,bbr2 (measured),retx,2.9699851737221885
Sydney,uplink,bbr2 (measured),retx,1.6866586053523283
Sydney,uplink,bbr2 (measured),retx,2.319939836239178
Sydney,uplink,bbr2 (measured),retx,3.8932922435542103
Sydney,uplink,bbr2 (measured),retx,2.3165830908930887
Sydney,uplink,bbr2 (measured),retx,2.2899842513593325
Sydney,uplink,bbr2 (measured),retx,2.1733556478612406
Sydney,uplink,bbr2 (measured),rtt,35.2645
Sydney,uplink,bbr2 (measured),rtt,38.84
Sydney,uplink,bbr2 (measured),rtt,34.9185
Sydney,uplink,bbr2 (measured),rtt,35.3845
Sydney,uplink,bbr2 (measured),rtt,35.278999999999996
Sydney,uplink,bbr2 (measured),rtt,34.3965
Sydney,uplink,bbr2 (measured),rtt,34.42100000000001
Sydney,uplink,bbr2 (measured),rtt,35.664
Sydney,uplink,bbr2 (measured),rtt,35.3035
Sydney,uplink,bbr2 (measured),rtt,36.55
Sydney,uplink,bbr2 (measured),rttvar,4.284819533728605
Sydney,uplink,bbr2 (measured),rttvar,5.4189672543873355
Sydney,uplink,bbr2 (measured),rttvar,4.46534332196927
Sydney,uplink,bbr2 (measured),rttvar,4.526342702693006
Sydney,uplink,bbr2 (measured),rttvar,4.626567786075932
Sydney,uplink,bbr2 (measured),rttvar,4.772074975167744
Sydney,uplink,bbr2 (measured),rttvar,4.8825333424178705
Sydney,uplink,bbr2 (measured),rttvar,4.029313286751092
Sydney,uplink,bbr2 (measured),rttvar,7.0656598589791235
Sydney,uplink,bbr2 (measured),rttvar,11.656842002434546
Sydney,uplink,bbr (measured),throughput,26.97972042366758
Sydney,uplink,bbr (measured),throughput,25.31957520811745
Sydney,uplink,bbr (measured),throughput,13.456529237457357
Sydney,uplink,bbr (measured),throughput,24.403649767585225
Sydney,uplink,bbr (measured),throughput,18.468820617758528
Sydney,uplink,bbr (measured),throughput,13.991480506269173
Sydney,uplink,bbr (measured),throughput,24.01934539161211
Sydney,uplink,bbr (measured),throughput,21.39102963326975
Sydney,uplink,bbr (measured),throughput,16.805045442859235
Sydney,uplink,bbr (measured),throughput,15.707737769991695
Sydney,uplink,bbr (measured),retx,17.81357486129962
Sydney,uplink,bbr (measured),retx,16.880045024147986
Sydney,uplink,bbr (measured),retx,9.0866081673616
Sydney,uplink,bbr (measured),retx,14.827308981988603
Sydney,uplink,bbr (measured),retx,13.693202249698357
Sydney,uplink,bbr (measured),retx,12.579866519862435
Sydney,uplink,bbr (measured),retx,15.2899663503309
Sydney,uplink,bbr (measured),retx,13.996572150357096
Sydney,uplink,bbr (measured),retx,10.423307498475703
Sydney,uplink,bbr (measured),retx,9.090024255504519
Sydney,uplink,bbr (measured),rtt,36.534
Sydney,uplink,bbr (measured),rtt,37.884
Sydney,uplink,bbr (measured),rtt,38.2385
Sydney,uplink,bbr (measured),rtt,35.917500000000004
Sydney,uplink,bbr (measured),rtt,37.6295
Sydney,uplink,bbr (measured),rtt,38.682
Sydney,uplink,bbr (measured),rtt,36.813500000000005
Sydney,uplink,bbr (measured),rtt,37.289500000000004
Sydney,uplink,bbr (measured),rtt,37.644000000000005
Sydney,uplink,bbr (measured),rtt,36.0645
Sydney,uplink,bbr (measured),rttvar,10.382996019999345
Sydney,uplink,bbr (measured),rttvar,6.154091937767008
Sydney,uplink,bbr (measured),rttvar,17.5516958064073
Sydney,uplink,bbr (measured),rttvar,14.183683173237792
Sydney,uplink,bbr (measured),rttvar,16.916043727085114
Sydney,uplink,bbr (measured),rttvar,20.78574775087621
Sydney,uplink,bbr (measured),rttvar,11.568568252261528
Sydney,uplink,bbr (measured),rttvar,23.30219154934765
Sydney,uplink,bbr (measured),rttvar,11.314993229639553
Sydney,uplink,bbr (measured),rttvar,9.114648119802663
Sydney,uplink,cubic (measured),throughput,11.999153285711271
Sydney,uplink,cubic (measured),throughput,11.100802319599671
Sydney,uplink,cubic (measured),throughput,9.293799938609022
Sydney,uplink,cubic (measured),throughput,11.097408968543826
Sydney,uplink,cubic (measured),throughput,11.034537139106925
Sydney,uplink,cubic (measured),throughput,9.936877431961962
Sydney,uplink,cubic (measured),throughput,9.262369212937728
Sydney,uplink,cubic (measured),throughput,9.017666744858577
Sydney,uplink,cubic (measured),throughput,9.71678700487456
Sydney,uplink,cubic (measured),throughput,13.180424279743132
Sydney,uplink,cubic (measured),retx,1.1433068117619685
Sydney,uplink,cubic (measured),retx,1.3232541841954895
Sydney,uplink,cubic (measured),retx,1.603249797072628
Sydney,uplink,cubic (measured),retx,1.636607186755536
Sydney,uplink,cubic (measured),retx,1.219921995138274
Sydney,uplink,cubic (measured),retx,1.6165465998616082
Sydney,uplink,cubic (measured),retx,1.763271103272602
Sydney,uplink,cubic (measured),retx,1.7333083659637172
Sydney,uplink,cubic (measured),retx,1.7032298090763651
Sydney,uplink,cubic (measured),retx,1.2599753415545312
Sydney,uplink,cubic (measured),rtt,39.034
Sydney,uplink,cubic (measured),rtt,35.9965
Sydney,uplink,cubic (measured),rtt,37.703
Sydney,uplink,cubic (measured),rtt,36.9785
Sydney,uplink,cubic (measured),rtt,37.81
Sydney,uplink,cubic (measured),rtt,36.503
Sydney,uplink,cubic (measured),rtt,35.7395
Sydney,uplink,cubic (measured),rtt,36.717
Sydney,uplink,cubic (measured),rtt,37.576499999999996
Sydney,uplink,cubic (measured),rtt,39.195499999999996
Sydney,uplink,cubic (measured),rttvar,8.057590366893539
Sydney,uplink,cubic (measured),rttvar,3.068172605015348
Sydney,uplink,cubic (measured),rttvar,4.513277496729942
Sydney,uplink,cubic (measured),rttvar,28.09589598591383
Sydney,uplink,cubic (measured),rttvar,9.18174591689886
Sydney,uplink,cubic (measured),rttvar,13.077045170407912
Sydney,uplink,cubic (measured),rttvar,11.591519792455555
Sydney,uplink,cubic (measured),rttvar,4.32986892787376
Sydney,uplink,cubic (measured),rttvar,5.946403449237194
Sydney,uplink,cubic (measured),rttvar,5.545173990753882
Sydney,uplink,stock-sim,throughput,9.904005071827257
Sydney,uplink,stock-sim,throughput,9.643474213281952
Sydney,uplink,stock-sim,throughput,8.20741904409896
Sydney,uplink,stock-sim,retx,13.912377251657851
Sydney,uplink,stock-sim,retx,13.73732677714657
Sydney,uplink,stock-sim,retx,13.902520869771605
Sydney,uplink,stock-sim,rtt,29.32257
Sydney,uplink,stock-sim,rtt,29.32257
Sydney,uplink,stock-sim,rtt,29.32257
Sydney,uplink,stock-sim,rttvar,4.15113191970187
Sydney,uplink,stock-sim,rttvar,2.9810798762416666
Sydney,uplink,stock-sim,rttvar,3.6157962147782117
Sydney,uplink,A2C-sim,throughput,9.622620648198488
Sydney,uplink,A2C-sim,throughput,9.430818918962883
Sydney,uplink,A2C-sim,throughput,9.311526499884781
Sydney,uplink,A2C-sim,throughput,9.805155945600088
Sydney,uplink,A2C-sim,throughput,9.904005071827257
Sydney,uplink,A2C-sim,throughput,9.403861103271568
Sydney,uplink,A2C-sim,throughput,9.277944324498012
Sydney,uplink,A2C-sim,throughput,9.044362218792978
Sydney,uplink,A2C-sim,throughput,9.480712814346003
Sydney,uplink,A2C-sim,throughput,9.643474213281952
Sydney,uplink,A2C-sim,throughput,8.184621176972113
Sydney,uplink,A2C-sim,throughput,8.145459913227313
Sydney,uplink,A2C-sim,throughput,8.138880844148701
Sydney,uplink,A2C-sim,throughput,8.247069839803308
Sydney,uplink,A2C-sim,throughput,8.20741904409896
Sydney,uplink,A2C-sim,retx,13.867958490955536
Sydney,uplink,A2C-sim,retx,13.867988805480875
Sydney,uplink,A2C-sim,retx,13.86795271709124
Sydney,uplink,A2C-sim,retx,13.873682392150872
Sydney,uplink,A2C-sim,retx,13.912377251657851
Sydney,uplink,A2C-sim,retx,13.737045783490833
Sydney,uplink,A2C-sim,retx,13.737045093234626
Sydney,uplink,A2C-sim,retx,13.7370446943915
Sydney,uplink,A2C-sim,retx,13.737043530488611
Sydney,uplink,A2C-sim,retx,13.73732677714657
Sydney,uplink,A2C-sim,retx,13.897970540668046
Sydney,uplink,A2C-sim,retx,13.898157142221315
Sydney,uplink,A2C-sim,retx,13.898280108015264
Sydney,uplink,A2C-sim,retx,13.902063694224466
Sydney,uplink,A2C-sim,retx,13.902520869771605
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rtt,29.32257
Sydney,uplink,A2C-sim,rttvar,2.5927050434994534
Sydney,uplink,A2C-sim,rttvar,2.660101908870849
Sydney,uplink,A2C-sim,rttvar,2.7834586124687046
Sydney,uplink,A2C-sim,rttvar,2.924078176690652
Sydney,uplink,A2C-sim,rttvar,4.15113191970187
Sydney,uplink,A2C-sim,rttvar,1.2209184433602478
Sydney,uplink,A2C-sim,rttvar,1.0965640274438322
Sydney,uplink,A2C-sim,rttvar,0.9656943069575507
Sydney,uplink,A2C-sim,rttvar,2.2057909611956314
Sydney,uplink,A2C-sim,rttvar,2.9810798762416666
Sydney,uplink,A2C-sim,rttvar,2.527880010277175
Sydney,uplink,A2C-sim,rttvar,2.6958455700553894
Sydney,uplink,A2C-sim,rttvar,2.93063066860753
Sydney,uplink,A2C-sim,rttvar,3.0342267267797927
Sydney,uplink,A2C-sim,rttvar,3.6157962147782117
Sydney,uplink,QA2C-sim,throughput,9.965684843329765
Sydney,uplink,QA2C-sim,throughput,9.31101112447601
Sydney,uplink,QA2C-sim,throughput,9.805155945600088
Sydney,uplink,QA2C-sim,throughput,9.311526499884781
Sydney,uplink,QA2C-sim,throughput,9.523326768927456
Sydney,uplink,QA2C-sim,throughput,9.640406767608578
Sydney,uplink,QA2C-sim,throughput,9.044362216126569
Sydney,uplink,QA2C-sim,throughput,9.480712814346003
Sydney,uplink,QA2C-sim,throughput,9.044362218792978
Sydney,uplink,QA2C-sim,throughput,9.392928790592705
Sydney,uplink,QA2C-sim,throughput,8.312904069031216
Sydney,uplink,QA2C-sim,throughput,8.13940874179286
Sydney,uplink,QA2C-sim,throughput,8.247069839803308
Sydney,uplink,QA2C-sim,throughput,8.138880844148701
Sydney,uplink,QA2C-sim,throughput,8.263720002966924
Sydney,uplink,QA2C-sim,retx,13.896061506244548
Sydney,uplink,QA2C-sim,retx,13.86832233978374
Sydney,uplink,QA2C-sim,retx,13.873682392150872
Sydney,uplink,QA2C-sim,retx,13.86795271709124
Sydney,uplink,QA2C-sim,retx,13.868109766969686
Sydney,uplink,QA2C-sim,retx,13.737217897921711
Sydney,uplink,QA2C-sim,retx,13.737045117898187
Sydney,uplink,QA2C-sim,retx,13.737043530488611
Sydney,uplink,QA2C-sim,retx,13.7370446943915
Sydney,uplink,QA2C-sim,retx,13.737044367394951
Sydney,uplink,QA2C-sim,retx,13.902377444273647
Sydney,uplink,QA2C-sim,retx,13.899045229550637
Sydney,uplink,QA2C-sim,retx,13.902063694224466
Sydney,uplink,QA2C-sim,retx,13.898280108015264
Sydney,uplink,QA2C-sim,retx,13.898478029716665
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rtt,29.32257
Sydney,uplink,QA2C-sim,rttvar,3.972460256332894
Sydney,uplink,QA2C-sim,rttvar,3.060524126428818
Sydney,uplink,QA2C-sim,rttvar,2.924078176690652
Sydney,uplink,QA2C-sim,rttvar,2.7834586124687046
Sydney,uplink,QA2C-sim,rttvar,2.9861324755471275
Sydney,uplink,QA2C-sim,rttvar,3.5224632779421046
Sydney,uplink,QA2C-sim,rttvar,1.1407869669123907
Sydney,uplink,QA2C-sim,rttvar,2.2057909611956314
Sydney,uplink,QA2C-sim,rttvar,0.9656943069575507
Sydney,uplink,QA2C-sim,rttvar,2.7456975137599153
Sydney,uplink,QA2C-sim,rttvar,3.4843801157796723
Sydney,uplink,QA2C-sim,rttvar,3.3271276884787264
Sydney,uplink,QA2C-sim,rttvar,3.0342267267797927
Sydney,uplink,QA2C-sim,rttvar,2.93063066860753
Sydney,uplink,QA2C-sim,rttvar,3.1665173949925594
